State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
karnataka,2021,3,560100.0,8244539,8261052882.907836
karnataka,2021,3,560037.0,8234529,9148018524.709349
karnataka,2021,3,560043.0,8192016,10085028861.728537
karnataka,2021,3,560058.0,7799936,10366833170.779676
karnataka,2021,3,560091.0,7775322,11513592826.30002
karnataka,2021,4,560001.0,206723470,283864051273.69073
karnataka,2021,4,560068.0,18049591,19727739202.38845
karnataka,2021,4,560076.0,12077917,13225374279.249355
karnataka,2021,4,560078.0,11877575,14356401868.363028
karnataka,2021,4,560037.0,10606419,12040506513.322227
karnataka,2021,4,577006.0,10431197,18089444566.744785
karnataka,2021,4,560043.0,10107378,12313741336.16619
karnataka,2021,4,560100.0,9822558,10002413900.004597
karnataka,2021,4,560058.0,9596609,12429055311.597095
karnataka,2021,4,560091.0,9578828,13979225085.142822
karnataka,2022,1,560001.0,224793308,308663371704.6546
karnataka,2022,1,560068.0,20226669,22210300733.91461
karnataka,2022,1,560076.0,13452682,14741542800.45316
karnataka,2022,1,560078.0,13374224,16036043456.390444
karnataka,2022,1,560037.0,11931962,13678730160.975931
karnataka,2022,1,577006.0,11370123,19174843770.63567
karnataka,2022,1,560043.0,11337710,13842727969.772017
karnataka,2022,1,560058.0,10935539,14153604946.04358
karnataka,2022,1,560091.0,10867507,15929339299.049034
karnataka,2022,1,560100.0,10730328,11096723262.099943
karnataka,2022,2,560001.0,271515853,367011500113.69904
karnataka,2022,2,560068.0,24820949,27340065996.2386
karnataka,2022,2,560037.0,17245624,20035875369.7892
karnataka,2022,2,560076.0,16326880,18187152010.011505
karnataka,2022,2,560078.0,15927103,19248644500.372677
karnataka,2022,2,577006.0,14838722,23612509576.632107
karnataka,2022,2,560043.0,13973514,17318945670.03331
karnataka,2022,2,560100.0,13480485,14103989322.078636
karnataka,2022,2,560058.0,12489370,16135291370.066357
karnataka,2022,2,560091.0,12456422,18244954853.62682
karnataka,2022,3,560027.0,160449902,217879670192.8064
karnataka,2022,3,560001.0,43509658,59429627681.560135
karnataka,2022,3,560068.0,26365682,28299556541.09112
karnataka,2022,3,560037.0,19914683,22771848870.813103
karnataka,2022,3,560076.0,17191585,18730781382.754765
karnataka,2022,3,560078.0,16244679,19221979640.676037
karnataka,2022,3,560043.0,14857948,18022775798.94892
karnataka,2022,3,560100.0,14586151,14952745407.906015
karnataka,2022,3,560058.0,12782193,15971693143.784006
karnataka,2022,3,560091.0,12694300,17996548092.81006
karnataka,2022,4,560027.0,290033166,383980424744.5664
karnataka,2022,4,560068.0,28204959,29734037876.806923
karnataka,2022,4,560037.0,21492132,24055964066.38382
karnataka,2022,4,560076.0,18404903,19635399142.9678
karnataka,2022,4,560078.0,17422425,20350512916.46483
karnataka,2022,4,560043.0,16004053,19008365237.763973
karnataka,2022,4,560100.0,15780250,15956292735.72114
karnataka,2022,4,560066.0,13776420,14957685572.86688
karnataka,2022,4,560064.0,13758871,17247779515.67107
karnataka,2022,4,560058.0,13689115,16826143194.410742
karnataka,2023,1,560068.0,48544078,49093973079.0
karnataka,2023,1,560037.0,36487467,39147776972.0
karnataka,2023,1,560076.0,31427375,31972479780.0
karnataka,2023,1,560078.0,30074920,33530112337.0
karnataka,2023,1,560100.0,27670041,26852310085.0
karnataka,2023,1,560043.0,27613832,31447437376.0
karnataka,2023,1,560066.0,24179923,25363777237.0
karnataka,2023,1,560058.0,23602099,27651995187.0
karnataka,2023,1,560091.0,23438848,31516415369.0
karnataka,2023,1,560064.0,23358867,27955641778.0
karnataka,2023,2,560068.0,54020876,54852308815.0
karnataka,2023,2,560037.0,41049027,45095955882.0
karnataka,2023,2,560076.0,34380780,35810435341.0
karnataka,2023,2,560078.0,33172774,37560041959.0
karnataka,2023,2,560100.0,31610913,30713650869.0
karnataka,2023,2,560043.0,30642802,35503615061.0
karnataka,2023,2,560066.0,27415672,29330142150.0
karnataka,2023,2,560103.0,26178394,25330689008.0
karnataka,2023,2,560064.0,26080542,31716840995.0
karnataka,2023,2,560091.0,26009756,35041972735.0
kerala,2018,1,682035.0,56906,81512699.9029796
kerala,2018,1,676517.0,46257,56918286.759117536
kerala,2018,1,680001.0,30183,43810849.98172692
kerala,2018,1,673020.0,28246,37267431.17255093
kerala,2018,1,686001.0,25369,35989345.34481089
kerala,2018,1,678001.0,24581,36699052.64175586
kerala,2018,1,682042.0,21871,32421507.42663028
kerala,2018,1,695014.0,21835,38469517.55099669
kerala,2018,1,673585.0,17972,23134345.383249465
kerala,2018,1,691001.0,16447,24921038.44169031
kerala,2018,2,682035.0,78839,161633712.1501858
kerala,2018,2,676517.0,53515,88663445.2241711
kerala,2018,2,673020.0,40292,75984073.30868506
kerala,2018,2,680001.0,38451,72684138.14515224
kerala,2018,2,686001.0,30333,57600105.62318556
kerala,2018,2,682042.0,28431,47621370.06745951
kerala,2018,2,695014.0,26794,57392012.69495672
kerala,2018,2,678001.0,26636,49834603.16052181
kerala,2018,2,673585.0,21014,39515052.757997066
kerala,2018,2,691001.0,20473,41187534.790603206
kerala,2018,3,682035.0,114548,186055914.09882063
kerala,2018,3,673020.0,61657,95901141.0277978
kerala,2018,3,676517.0,57721,93295318.12828793
kerala,2018,3,680001.0,53939,93396010.97795436
kerala,2018,3,686001.0,47124,72787206.89228892
kerala,2018,3,682042.0,39219,66237424.89596899
kerala,2018,3,695014.0,33399,76136372.13837826
kerala,2018,3,678001.0,32261,52125275.7327912
kerala,2018,3,691001.0,27473,53159544.16120797
kerala,2018,3,673585.0,25681,39966721.10938797
kerala,2018,4,682035.0,126832,231015924.25451952
kerala,2018,4,680001.0,63889,123446719.39383575
kerala,2018,4,673020.0,62141,112301882.73746696
kerala,2018,4,682042.0,62060,97985135.07348408
kerala,2018,4,676517.0,55922,94043155.73272651
kerala,2018,4,686001.0,52019,98947983.66652016
kerala,2018,4,695014.0,43232,95603468.56077117
kerala,2018,4,678001.0,41581,80030451.72478761
kerala,2018,4,682024.0,36223,67588797.02889231
kerala,2018,4,695001.0,33334,68504440.65191163
kerala,2019,1,682035.0,424794,698184963.1885434
kerala,2019,1,680001.0,152326,253001832.0716188
kerala,2019,1,695014.0,102836,182629210.02130088
kerala,2019,1,686001.0,93725,150368503.77932933
kerala,2019,1,676517.0,91865,130450854.57841896
kerala,2019,1,682042.0,87940,125027977.15621428
kerala,2019,1,673020.0,73381,100551145.09441414
kerala,2019,1,678001.0,57653,96589420.36973214
kerala,2019,1,695581.0,49868,76705656.96769725
kerala,2019,1,682024.0,49330,86216550.48514281
kerala,2019,2,682035.0,1095414,1915531173.7280128
kerala,2019,2,680001.0,344201,614084436.4711778
kerala,2019,2,695014.0,241274,432671232.8564364
kerala,2019,2,686001.0,129126,243370487.3077908
kerala,2019,2,676517.0,90823,152647787.92424476
kerala,2019,2,682042.0,82406,127497766.92935768
kerala,2019,2,670017.0,57524,117265001.45364532
kerala,2019,2,682024.0,51192,92463807.4894591
kerala,2019,2,695001.0,47985,92427227.06089756
kerala,2019,2,688012.0,46891,84767048.55101582
kerala,2019,3,682035.0,922736,2232586026.2426395
kerala,2019,3,680001.0,269925,685319703.0242147
kerala,2019,3,695014.0,219352,543773963.5856365
kerala,2019,3,686001.0,122010,314500337.13725847
kerala,2019,3,682042.0,121617,163274424.1497054
kerala,2019,3,682024.0,76457,121592902.2597808
kerala,2019,3,695001.0,75266,128367806.34467186
kerala,2019,3,676517.0,69125,169120258.60498452
kerala,2019,3,695581.0,66597,97078413.08417548
kerala,2019,3,682025.0,66170,102983937.97379948
kerala,2019,4,682035.0,1169059,2475669826.205605
kerala,2019,4,680001.0,376442,854756957.5185084
kerala,2019,4,695014.0,276115,606376650.3602734
kerala,2019,4,686001.0,172682,404584685.81804526
kerala,2019,4,682042.0,162826,227570183.3192477
kerala,2019,4,682016.0,152224,309703730.02672434
kerala,2019,4,695001.0,125570,221675071.93083
kerala,2019,4,682024.0,100100,145416354.08496454
kerala,2019,4,695581.0,92423,118886591.31371072
kerala,2019,4,682025.0,92329,130539724.54745576
kerala,2020,1,682016.0,1364356,2874455684.652919
kerala,2020,1,680001.0,497689,1117395607.5644667
kerala,2020,1,682003.0,421571,944514253.7696828
kerala,2020,1,695001.0,363718,794855059.3254321
kerala,2020,1,682042.0,359054,622312023.1150094
kerala,2020,1,673032.0,341861,721176207.0807674
kerala,2020,1,682036.0,227320,470520766.2242434
kerala,2020,1,686001.0,220877,506120170.9276376
kerala,2020,1,682024.0,117801,164795922.46555993
kerala,2020,1,695581.0,111524,133843168.6482603
kerala,2020,2,682016.0,1783976,4560849554.441608
kerala,2020,2,680001.0,380483,1000017282.7133592
kerala,2020,2,682003.0,255872,614649926.1720719
kerala,2020,2,695001.0,242530,577245769.771527
kerala,2020,2,682036.0,194815,457541254.4445064
kerala,2020,2,673032.0,188347,455019619.74895096
kerala,2020,2,686001.0,141765,390990529.12594193
kerala,2020,2,682042.0,125297,205983157.9332561
kerala,2020,2,676504.0,118227,266272942.5274197
kerala,2020,2,682038.0,73188,141011603.52223673
kerala,2020,3,682016.0,1781390,4453697066.566498
kerala,2020,3,682003.0,640704,1612014283.7124972
kerala,2020,3,680001.0,508929,1502501615.7469406
kerala,2020,3,673032.0,276784,665919817.8057573
kerala,2020,3,676504.0,260256,652353313.7491207
kerala,2020,3,686001.0,210014,593347550.8452176
kerala,2020,3,691001.0,175285,426945129.9104941
kerala,2020,3,682042.0,165204,218212462.74966916
kerala,2020,3,695001.0,162293,376286363.8690087
kerala,2020,3,682024.0,124208,175719166.3823725
kerala,2020,4,682016.0,1782552,3715184494.286285
kerala,2020,4,682003.0,661831,1417045188.1926427
kerala,2020,4,680001.0,522431,1353324495.5291076
kerala,2020,4,673032.0,345569,653148567.7994026
kerala,2020,4,682042.0,318495,335094355.14334625
kerala,2020,4,682024.0,295043,344493499.72119534
kerala,2020,4,676504.0,288515,588994551.4905192
kerala,2020,4,682025.0,243156,281190848.0585133
kerala,2020,4,695001.0,242334,473317381.2414259
kerala,2020,4,682020.0,228127,288083489.1507693
kerala,2021,1,682016.0,4083761,6009560474.532877
kerala,2021,1,682003.0,1444566,2261928517.210402
kerala,2021,1,680001.0,1204345,2308949162.171064
kerala,2021,1,676504.0,716927,1059483084.1743397
kerala,2021,1,673032.0,700942,1059786486.5001254
kerala,2021,1,686001.0,445178,778875578.6139554
kerala,2021,1,695001.0,426500,788333934.2269999
kerala,2021,1,682042.0,397188,406369035.0808423
kerala,2021,1,682024.0,380649,397157582.78983474
kerala,2021,1,691001.0,351230,655067359.0204828
kerala,2021,2,682016.0,5021464,6942814062.7759
kerala,2021,2,682003.0,1734880,2526827007.4252086
kerala,2021,2,680001.0,1450332,2634779334.830291
kerala,2021,2,676504.0,797106,1132559461.3820748
kerala,2021,2,673032.0,719086,1159489238.655241
kerala,2021,2,686001.0,558513,942365129.8799086
kerala,2021,2,695001.0,464554,948105256.7308748
kerala,2021,2,691001.0,394496,744530500.7858074
kerala,2021,2,682042.0,364155,375682651.394161
kerala,2021,2,682036.0,306976,405113745.20460993
kerala,2021,3,682016.0,6568348,9071786449.891975
kerala,2021,3,682003.0,2217365,3251612769.5628533
kerala,2021,3,680001.0,1836735,3335249297.118217
kerala,2021,3,676504.0,1078881,1506288095.0652597
kerala,2021,3,673032.0,1078867,1708928757.630698
kerala,2021,3,686001.0,680014,1177241028.4055138
kerala,2021,3,695001.0,631261,1256822408.339543
kerala,2021,3,682042.0,512638,525900402.7372581
kerala,2021,3,691001.0,508345,1029996244.647912
kerala,2021,3,682024.0,447797,486601759.08711857
kerala,2021,4,682016.0,8930087,11255618548.128666
kerala,2021,4,682003.0,2715548,3744658866.7402086
kerala,2021,4,680001.0,2199213,3766168323.3930655
kerala,2021,4,676504.0,1341706,1697783536.4031794
kerala,2021,4,673032.0,1273522,1911121015.3320863
kerala,2021,4,686001.0,832169,1380578481.4536495
kerala,2021,4,695001.0,782037,1476373896.6673515
kerala,2021,4,682042.0,691491,679531756.4620703
kerala,2021,4,691001.0,622328,1310012684.394854
kerala,2021,4,682024.0,620902,641748823.1239398
kerala,2022,1,682016.0,10668279,13096227726.701626
kerala,2022,1,682003.0,3301409,4429522355.564033
kerala,2022,1,680001.0,2665641,4519430336.875703
kerala,2022,1,676504.0,1593062,1955707695.502362
kerala,2022,1,673032.0,1344633,2002683741.5081575
kerala,2022,1,686001.0,963050,1567012323.1801991
kerala,2022,1,695001.0,908269,1693134508.228512
kerala,2022,1,691001.0,826505,1847627074.4818888
kerala,2022,1,682042.0,771918,759319663.4586056
kerala,2022,1,682024.0,678548,664616770.8666039
kerala,2022,2,682016.0,11390739,13722939471.827314
kerala,2022,2,682003.0,3622092,4805305309.972138
kerala,2022,2,680001.0,3244043,5413950595.691341
kerala,2022,2,676504.0,1814600,2163377399.202567
kerala,2022,2,673032.0,1524291,2190726657.022115
kerala,2022,2,691001.0,1135098,2536084631.5411034
kerala,2022,2,695001.0,1038601,1921227555.036225
kerala,2022,2,686001.0,984522,1616960748.5110626
kerala,2022,2,682042.0,861613,830945898.5744267
kerala,2022,2,682024.0,755024,780067399.5888613
kerala,2022,3,682036.0,7957281,8882654528.604155
kerala,2022,3,682507.0,6910583,8367756475.456255
kerala,2022,3,695001.0,3499068,4575183661.374134
kerala,2022,3,680001.0,2995750,4099707371.5068607
kerala,2022,3,691001.0,2214879,3098616481.1014743
kerala,2022,3,686004.0,1897865,2442229812.809392
kerala,2022,3,682016.0,1712502,2107780839.3820448
kerala,2022,3,676517.0,1234319,1617429170.7740812
kerala,2022,3,688012.0,1032141,1149920056.2801034
kerala,2022,3,682024.0,1006763,1042240369.7694284
kerala,2022,4,682507.0,14935118,17212516875.185562
kerala,2022,4,680001.0,6143263,7259678577.20892
kerala,2022,4,682036.0,4799046,5241017648.418181
kerala,2022,4,695001.0,2750149,3555910885.040967
kerala,2022,4,676517.0,2211184,2729911478.978895
kerala,2022,4,686004.0,2038003,2649881460.871684
kerala,2022,4,691001.0,1720848,2349449285.558656
kerala,2022,4,688012.0,1254680,1420437735.630407
kerala,2022,4,678001.0,1180594,1633522648.2639046
kerala,2022,4,682024.0,1174630,1176204700.313783
kerala,2023,1,682042.0,1406460,1246300827.0
kerala,2023,1,682024.0,1320502,1265359511.0
kerala,2023,1,695001.0,1072752,1292473703.0
kerala,2023,1,682025.0,1036617,966346813.0
kerala,2023,1,673032.0,980086,1153474681.0
kerala,2023,1,682020.0,944558,935610909.0
kerala,2023,1,682032.0,937990,851561055.0
kerala,2023,1,682035.0,931317,1079680410.0
kerala,2023,1,673592.0,862645,1231975363.0
kerala,2023,1,673602.0,818767,856966202.0
kerala,2023,2,682042.0,1422659,1296115290.0
kerala,2023,2,682024.0,1357829,1355100270.0
kerala,2023,2,695001.0,1140329,1359238695.0
kerala,2023,2,673032.0,1048561,1251618516.0
kerala,2023,2,682025.0,1038738,1041799572.0
kerala,2023,2,682020.0,964931,981283026.0
kerala,2023,2,682035.0,960566,1184461476.0
kerala,2023,2,673592.0,944793,1389891484.0
kerala,2023,2,682032.0,933355,890031888.0
kerala,2023,2,673004.0,827975,1133055631.0
ladakh,2018,1,194104.0,2020,3828955.00658693
ladakh,2018,1,194101.0,1308,2687004.1412541345
ladakh,2018,1,194107.0,907,1172438.2670770823
ladakh,2018,1,194201.0,453,730331.760636051
ladakh,2018,1,194703.0,343,784034.4341519758
ladakh,2018,1,194105.0,285,372502.5085663168
ladakh,2018,1,194103.0,270,1458140.4024246996
ladakh,2018,1,194102.0,214,392108.37107729935
ladakh,2018,1,194109.0,125,422287.5184636368
ladakh,2018,1,194106.0,98,215194.16782998943
ladakh,2018,2,194104.0,3729,8309267.261285865
ladakh,2018,2,194101.0,3139,10904079.132593855
ladakh,2018,2,194107.0,2134,7552290.20406978
ladakh,2018,2,194201.0,1555,4664125.294900896
ladakh,2018,2,194102.0,1128,4752049.045722285
ladakh,2018,2,194103.0,918,3310614.596084082
ladakh,2018,2,194703.0,888,2718526.7713195444
ladakh,2018,2,194105.0,827,2883469.174699771
ladakh,2018,2,194109.0,276,501323.52715195087
ladakh,2018,2,194401.0,204,1090861.431970323
ladakh,2018,3,194104.0,5788,17149541.916428685
ladakh,2018,3,194101.0,5432,19310453.105081312
ladakh,2018,3,194107.0,3831,13059921.36487846
ladakh,2018,3,194201.0,2473,8488742.36002268
ladakh,2018,3,194102.0,1768,6866676.271421243
ladakh,2018,3,194103.0,1439,4467492.064714355
ladakh,2018,3,194105.0,1439,2723488.3925920613
ladakh,2018,3,194703.0,1238,5352984.614705656
ladakh,2018,3,194106.0,883,4038015.800257112
ladakh,2018,3,194401.0,285,1775235.1133856145
ladakh,2018,4,194104.0,9100,32131162.602099724
ladakh,2018,4,194101.0,6526,23776399.24644202
ladakh,2018,4,194107.0,5228,21335611.27194267
ladakh,2018,4,194201.0,3905,16456855.181821303
ladakh,2018,4,194103.0,2115,7315736.670264327
ladakh,2018,4,194105.0,2051,7670728.188730611
ladakh,2018,4,194703.0,1965,9248371.782299018
ladakh,2018,4,194102.0,1799,6137851.003826457
ladakh,2018,4,194106.0,1181,5266777.983922208
ladakh,2018,4,194401.0,693,3798802.3885751935
ladakh,2019,1,194104.0,12861,37420302.93301695
ladakh,2019,1,194101.0,8237,27117055.584492598
ladakh,2019,1,194107.0,6588,22466686.40163545
ladakh,2019,1,194201.0,5019,17060651.132651757
ladakh,2019,1,194105.0,2632,7337898.631565983
ladakh,2019,1,194103.0,2503,8164147.918660348
ladakh,2019,1,194102.0,2041,7680518.289965478
ladakh,2019,1,194703.0,1885,8137333.010003834
ladakh,2019,1,194106.0,1541,4488942.049262468
ladakh,2019,1,194401.0,1370,6217803.825260316
ladakh,2019,2,194104.0,17735,63295020.36014056
ladakh,2019,2,194101.0,14988,56876989.833605215
ladakh,2019,2,194201.0,7906,28898155.1417718
ladakh,2019,2,194107.0,6499,24856852.82102184
ladakh,2019,2,194102.0,4231,15822043.8285886
ladakh,2019,2,194103.0,3828,15210861.508913623
ladakh,2019,2,194105.0,3074,10966869.641619151
ladakh,2019,2,194703.0,2941,10821285.393593328
ladakh,2019,2,194401.0,2568,13012100.063231183
ladakh,2019,2,194106.0,2228,7407619.436965435
ladakh,2019,3,194104.0,23502,77525803.43935364
ladakh,2019,3,194101.0,22448,87032254.92826144
ladakh,2019,3,194201.0,13706,46090802.91709252
ladakh,2019,3,194107.0,8879,29420436.3453166
ladakh,2019,3,194401.0,4366,21531295.988504905
ladakh,2019,3,194102.0,4213,14724824.542575972
ladakh,2019,3,194103.0,3540,13317912.313421424
ladakh,2019,3,194106.0,3475,12437364.821673151
ladakh,2019,3,194105.0,2414,7630850.000177934
ladakh,2019,3,194703.0,2183,8856068.892083729
ladakh,2019,4,194104.0,25677,93804173.45136118
ladakh,2019,4,194101.0,19933,73175814.12544616
ladakh,2019,4,194201.0,12715,46549944.532595575
ladakh,2019,4,194107.0,8728,34212482.94557621
ladakh,2019,4,194401.0,5372,23507363.88592691
ladakh,2019,4,194106.0,4376,18102525.16997193
ladakh,2019,4,194105.0,2014,10098656.16799601
ladakh,2019,4,194103.0,1521,7432483.439131252
ladakh,2019,4,194109.0,1035,4422891.100558474
ladakh,2019,4,194102.0,903,4245135.133525687
ladakh,2020,1,194104.0,30289,94929393.76009162
ladakh,2020,1,194101.0,22693,75287768.73591267
ladakh,2020,1,194201.0,13298,46293557.9571719
ladakh,2020,1,194107.0,10562,35975794.00399302
ladakh,2020,1,194103.0,6375,18421217.781011183
ladakh,2020,1,194401.0,6291,23314389.37033766
ladakh,2020,1,194106.0,5017,17311696.59900993
ladakh,2020,1,194703.0,4869,15014498.55526915
ladakh,2020,1,194102.0,4520,13380518.82518247
ladakh,2020,1,194105.0,4084,12257718.474653965
ladakh,2020,2,194104.0,38688,129402815.08383374
ladakh,2020,2,194101.0,27753,94716572.9270222
ladakh,2020,2,194201.0,17285,55812009.496215954
ladakh,2020,2,194107.0,13133,43976698.09230614
ladakh,2020,2,194103.0,9288,32883827.747635525
ladakh,2020,2,194401.0,8670,33734198.393975794
ladakh,2020,2,194102.0,8264,30947937.286564
ladakh,2020,2,194105.0,7237,21165123.923762888
ladakh,2020,2,194703.0,7031,23692276.11660263
ladakh,2020,2,194106.0,5244,17771134.590414867
ladakh,2020,3,194104.0,53009,195759175.21942508
ladakh,2020,3,194101.0,36318,125762209.10383196
ladakh,2020,3,194201.0,33208,131788417.2799292
ladakh,2020,3,194107.0,21812,80911251.92241782
ladakh,2020,3,194102.0,13177,50193271.97390421
ladakh,2020,3,194103.0,13164,48682989.29905912
ladakh,2020,3,194401.0,11567,51535510.95584342
ladakh,2020,3,194105.0,9087,31090704.288437817
ladakh,2020,3,194106.0,8926,29595203.92357209
ladakh,2020,3,194703.0,8098,28106789.559085622
ladakh,2020,4,194104.0,79598,265446627.74241492
ladakh,2020,4,194101.0,53569,186455975.80271304
ladakh,2020,4,194201.0,40398,145874101.04263115
ladakh,2020,4,194107.0,28650,101994102.20863494
ladakh,2020,4,194103.0,19884,63335720.98437791
ladakh,2020,4,194401.0,19253,76107254.40349069
ladakh,2020,4,194102.0,17941,61946061.18721973
ladakh,2020,4,194106.0,13802,37001878.32567723
ladakh,2020,4,194105.0,13717,36711603.92132313
ladakh,2020,4,194703.0,12137,41598849.48929247
ladakh,2021,1,194104.0,69922,253778842.65696287
ladakh,2021,1,194101.0,52241,188584750.97759095
ladakh,2021,1,194201.0,32349,131455088.778226
ladakh,2021,1,194107.0,20479,75239570.32924883
ladakh,2021,1,194401.0,20189,78630023.24266252
ladakh,2021,1,194103.0,17261,50249657.8673976
ladakh,2021,1,194102.0,11397,36877688.47584062
ladakh,2021,1,194703.0,9665,35542116.58772261
ladakh,2021,1,194106.0,9664,29369812.53538941
ladakh,2021,1,194105.0,9247,30460098.458588008
ladakh,2021,2,194104.0,97554,344092221.32634246
ladakh,2021,2,194101.0,82253,290945382.6748371
ladakh,2021,2,194201.0,46730,184021708.64330217
ladakh,2021,2,194107.0,27961,104196961.24413434
ladakh,2021,2,194401.0,27469,110348436.69281755
ladakh,2021,2,194103.0,23768,73062107.06852457
ladakh,2021,2,194102.0,23109,81915521.2458953
ladakh,2021,2,194105.0,15290,45575936.5836569
ladakh,2021,2,194106.0,13320,43934602.79987593
ladakh,2021,2,194703.0,11776,37349775.97845084
ladakh,2021,3,194101.0,158592,609875579.7552676
ladakh,2021,3,194104.0,134590,453246271.9447402
ladakh,2021,3,194201.0,64437,269863008.4168567
ladakh,2021,3,194401.0,37043,160850348.114331
ladakh,2021,3,194103.0,34363,122408757.7582816
ladakh,2021,3,194102.0,33291,125474392.07742149
ladakh,2021,3,194107.0,33031,130954307.98520903
ladakh,2021,3,194105.0,21767,68952692.57986437
ladakh,2021,3,194106.0,17972,58698289.91442717
ladakh,2021,3,194703.0,16103,57215433.30702903
ladakh,2021,4,194104.0,152915,482150693.8057805
ladakh,2021,4,194101.0,145867,501529595.8782504
ladakh,2021,4,194201.0,74027,274189707.01169163
ladakh,2021,4,194401.0,43146,168530928.8720181
ladakh,2021,4,194107.0,38000,139391735.73762026
ladakh,2021,4,194103.0,36689,112442870.8449642
ladakh,2021,4,194102.0,31783,110979297.21193558
ladakh,2021,4,194105.0,22207,67216234.07271755
ladakh,2021,4,194703.0,21830,68873210.48487522
ladakh,2021,4,194106.0,17704,56842594.13239838
ladakh,2022,1,194104.0,154272,472737561.2291975
ladakh,2022,1,194101.0,134589,426307081.65345216
ladakh,2022,1,194201.0,76974,270445428.79312336
ladakh,2022,1,194107.0,45153,152808140.1873147
ladakh,2022,1,194401.0,42114,144670505.39359504
ladakh,2022,1,194103.0,34785,93196976.43138848
ladakh,2022,1,194102.0,26314,89483823.81015117
ladakh,2022,1,194703.0,23787,73704446.76612793
ladakh,2022,1,194105.0,23335,68121513.09820607
ladakh,2022,1,194106.0,17551,56686258.252219945
ladakh,2022,2,194101.0,295744,953619671.915424
ladakh,2022,2,194104.0,235834,687142377.4082154
ladakh,2022,2,194201.0,122174,422676434.180496
ladakh,2022,2,194107.0,78094,237866441.3871275
ladakh,2022,2,194401.0,77048,302237005.0231304
ladakh,2022,2,194103.0,64923,179793577.05094215
ladakh,2022,2,194102.0,49473,160062924.85814723
ladakh,2022,2,194105.0,39622,106171675.08014886
ladakh,2022,2,194703.0,35267,99427375.07701048
ladakh,2022,2,194404.0,31848,150765059.0770013
ladakh,2022,3,194101.0,320558,987012441.2115388
ladakh,2022,3,194104.0,252253,692400225.3003747
ladakh,2022,3,194201.0,138865,447577780.6149179
ladakh,2022,3,194401.0,78063,282694980.31049764
ladakh,2022,3,194103.0,67676,172870643.53104627
ladakh,2022,3,194107.0,66414,194962643.1727585
ladakh,2022,3,194102.0,58100,163338681.53460935
ladakh,2022,3,194404.0,44884,212368409.06949016
ladakh,2022,3,194105.0,40480,105748434.37612358
ladakh,2022,3,194703.0,33746,90353822.98653208
ladakh,2022,4,194104.0,253102,634954359.5981989
ladakh,2022,4,194101.0,242758,650642182.7208587
ladakh,2022,4,194201.0,128329,361948632.4458002
ladakh,2022,4,194401.0,73153,227090234.7867395
ladakh,2022,4,194103.0,62642,136252415.71828476
ladakh,2022,4,194102.0,55644,138011380.5256229
ladakh,2022,4,194107.0,54757,143326775.1819088
ladakh,2022,4,194404.0,50950,195859048.4963047
ladakh,2022,4,194105.0,41674,98531402.32250312
ladakh,2022,4,194703.0,34085,90457957.39822572
ladakh,2023,1,194104.0,365465,817164561.0
ladakh,2023,1,194101.0,331624,804996085.0
ladakh,2023,1,194201.0,209303,537988565.0
ladakh,2023,1,194401.0,120264,349082766.0
ladakh,2023,1,194107.0,83588,214131235.0
ladakh,2023,1,194404.0,83097,303372077.0
ladakh,2023,1,194103.0,82070,139984081.0
ladakh,2023,1,194102.0,62904,141398012.0
ladakh,2023,1,194105.0,56306,115031490.0
ladakh,2023,1,194703.0,48774,127133921.0
ladakh,2023,2,194101.0,736089,1826645330.0
ladakh,2023,2,194104.0,613774,1340107503.0
ladakh,2023,2,194201.0,383971,1032046191.0
ladakh,2023,2,194401.0,201619,603212044.0
ladakh,2023,2,194103.0,193547,346481090.0
ladakh,2023,2,194102.0,145545,312416773.0
ladakh,2023,2,194107.0,141166,375256014.0
ladakh,2023,2,194105.0,119778,227000740.0
ladakh,2023,2,194404.0,117973,462087088.0
ladakh,2023,2,194703.0,78588,177729453.0
lakshadweep,2018,1,682551.0,455,1185781.9836028952
lakshadweep,2018,1,682557.0,126,306892.6263795968
lakshadweep,2018,1,682555.0,112,315190.9630783282
lakshadweep,2018,1,682556.0,36,65846.34124138596
lakshadweep,2018,1,682559.0,30,50800.07325442073
lakshadweep,2018,1,682558.0,17,4038.940558349512
lakshadweep,2018,1,682552.0,2,60.25276276346384
lakshadweep,2018,2,682551.0,1424,3906194.940106515
lakshadweep,2018,2,682555.0,296,1089183.5393228563
lakshadweep,2018,2,682557.0,195,510331.3790839945
lakshadweep,2018,2,682559.0,110,383860.1558654683
lakshadweep,2018,2,682552.0,53,209750.58477834408
lakshadweep,2018,2,682556.0,39,69725.9554841474
lakshadweep,2018,2,682554.0,8,3622.7656284776417
lakshadweep,2018,2,682558.0,7,15140.219130735284
lakshadweep,2018,3,682551.0,698,1556188.1663251773
lakshadweep,2018,3,682555.0,412,1291876.1535955977
lakshadweep,2018,3,682557.0,190,516103.4757615269
lakshadweep,2018,3,682552.0,159,477561.31073856784
lakshadweep,2018,3,682559.0,97,309504.5523544409
lakshadweep,2018,3,682556.0,69,80265.42554576742
lakshadweep,2018,3,682558.0,66,97766.19755502306
lakshadweep,2018,3,682554.0,12,9767.030109748282
lakshadweep,2018,4,682555.0,759,2004526.4450636168
lakshadweep,2018,4,682557.0,301,1111395.751799847
lakshadweep,2018,4,682551.0,186,445814.1111709622
